BINARY is BFO_0000050 ObjectProperty
BINARY SubClassOf Orphanet_2886 BFO_0000050_some_Orphanet_156532,
BINARY SubClassOf Orphanet_2886 BFO_0000050_some_Orphanet_363294,
BINARY SubClassOf Orphanet_2886 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2888 Class
BINARY SubClassOf Orphanet_2888 Orphanet_377789,
BINARY SubClassOf Orphanet_2888 Orphanet_557493,
BINARY SubClassOf Orphanet_2888 BFO_0000050_some_Orphanet_139039
BINARY is Orphanet_2889 Class
BINARY SubClassOf Orphanet_2889 Orphanet_377788,
BINARY SubClassOf Orphanet_2889 Orphanet_557493,
BINARY SubClassOf Orphanet_2889 BFO_0000050_some_Orphanet_79366
BINARY is Orphanet_289 Class
BINARY SubClassOf Orphanet_289 Orphanet_377789,
BINARY SubClassOf Orphanet_289 Orphanet_557493,
BINARY SubClassOf Orphanet_289 BFO_0000050_some_Orphanet_1505,
BINARY SubClassOf Orphanet_289 BFO_0000050_some_Orphanet_156162,
BINARY SubClassOf Orphanet_289 BFO_0000050_some_Orphanet_156165,
BINARY SubClassOf Orphanet_289 BFO_0000050_some_Orphanet_156532,
BINARY SubClassOf Orphanet_289 BFO_0000050_some_Orphanet_79373,
BINARY SubClassOf Orphanet_289 BFO_0000050_some_Orphanet_93547,
BINARY SubClassOf Orphanet_289 BFO_0000050_some_Orphanet_93587
BINARY is Orphanet_2890 Class
BINARY SubClassOf Orphanet_2890 Orphanet_377789,
BINARY SubClassOf Orphanet_2890 Orphanet_557493,
BINARY SubClassOf Orphanet_2890 BFO_0000050_some_Orphanet_79373
BINARY is Orphanet_289098 Class
BINARY SubClassOf Orphanet_289098 Orphanet_183634,
BINARY SubClassOf Orphanet_289098 Orphanet_557492,
BINARY SubClassOf Orphanet_289098 Orphanet_68415,
BINARY SubClassOf Orphanet_289098 Orphanet_93447
BINARY is Orphanet_2891 Class
BINARY SubClassOf Orphanet_2891 Orphanet_377789,
BINARY SubClassOf Orphanet_2891 Orphanet_557493,
BINARY SubClassOf Orphanet_2891 BFO_0000050_some_Orphanet_79367
BINARY is Orphanet_289103 Class
BINARY SubClassOf Orphanet_289103 Orphanet_289098,
BINARY SubClassOf Orphanet_289103 Orphanet_557492
BINARY is Orphanet_289157 Class
BINARY SubClassOf Orphanet_289157 Orphanet_377788,
BINARY SubClassOf Orphanet_289157 Orphanet_557493,
BINARY SubClassOf Orphanet_289157 BFO_0000050_some_Orphanet_289103
BINARY is Orphanet_289176 Class
BINARY SubClassOf Orphanet_289176 Orphanet_377788,
BINARY SubClassOf Orphanet_289176 Orphanet_557493,
BINARY SubClassOf Orphanet_289176 BFO_0000050_some_Orphanet_437
BINARY is Orphanet_2892 Class
BINARY SubClassOf Orphanet_2892 Orphanet_377789,
BINARY SubClassOf Orphanet_2892 Orphanet_557493,
BINARY SubClassOf Orphanet_2892 BFO_0000050_some_Orphanet_139042,
BINARY SubClassOf Orphanet_2892 BFO_0000050_some_Orphanet_183580,
BINARY SubClassOf Orphanet_2892 BFO_0000050_some_Orphanet_79373
BINARY is Orphanet_289266 Class
BINARY SubClassOf Orphanet_289266 Orphanet_377788,
BINARY SubClassOf Orphanet_289266 Orphanet_557493,
BINARY SubClassOf Orphanet_289266 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_289266 BFO_0000050_some_Orphanet_98259
BINARY is Orphanet_289290 Class
BINARY SubClassOf Orphanet_289290 Orphanet_377788,
BINARY SubClassOf Orphanet_289290 Orphanet_557493,
BINARY SubClassOf Orphanet_289290 BFO_0000050_some_Orphanet_68385,
BINARY SubClassOf Orphanet_289290 BFO_0000050_some_Orphanet_79173
BINARY is Orphanet_289307 Class
BINARY SubClassOf Orphanet_289307 Orphanet_377788,
BINARY SubClassOf Orphanet_289307 Orphanet_557493,
BINARY SubClassOf Orphanet_289307 BFO_0000050_some_Orphanet_79197
BINARY is Orphanet_289326 Class
BINARY SubClassOf Orphanet_289326 Orphanet_377788,
BINARY SubClassOf Orphanet_289326 Orphanet_557493,
BINARY SubClassOf Orphanet_289326 BFO_0000050_some_Orphanet_163585,
BINARY SubClassOf Orphanet_289326 BFO_0000050_some_Orphanet_98010
BINARY is Orphanet_289347 Class
BINARY SubClassOf Orphanet_289347 Orphanet_377788,
BINARY SubClassOf Orphanet_289347 Orphanet_557493,
BINARY SubClassOf Orphanet_289347 BFO_0000050_some_Orphanet_163585,
BINARY SubClassOf Orphanet_289347 BFO_0000050_some_Orphanet_90077
BINARY is Orphanet_289356 Class
BINARY SubClassOf Orphanet_289356 Orphanet_377788,
BINARY SubClassOf Orphanet_289356 Orphanet_557493,
BINARY SubClassOf Orphanet_289356 BFO_0000050_some_Orphanet_35807
BINARY is Orphanet_289362 Class
BINARY SubClassOf Orphanet_289362 Orphanet_557494,
BINARY SubClassOf Orphanet_289362 BFO_0000050_some_Orphanet_180226
BINARY is Orphanet_289365 Class
BINARY SubClassOf Orphanet_289365 Orphanet_377789,
BINARY SubClassOf Orphanet_289365 Orphanet_557493,
BINARY SubClassOf Orphanet_289365 BFO_0000050_some_Orphanet_156622,
BINARY SubClassOf Orphanet_289365 BFO_0000050_some_Orphanet_182124,
BINARY SubClassOf Orphanet_289365 BFO_0000050_some_Orphanet_93546
BINARY is Orphanet_289377 Class
BINARY SubClassOf Orphanet_289377 Orphanet_377788,
BINARY SubClassOf Orphanet_289377 Orphanet_557493,
BINARY SubClassOf Orphanet_289377 BFO_0000050_some_Orphanet_206656,
BINARY SubClassOf Orphanet_289377 BFO_0000050_some_Orphanet_209053,
BINARY SubClassOf Orphanet_289377 BFO_0000050_some_Orphanet_217610
BINARY is Orphanet_289380 Class
BINARY SubClassOf Orphanet_289380 Orphanet_377788,
BINARY SubClassOf Orphanet_289380 Orphanet_557493,
BINARY SubClassOf Orphanet_289380 BFO_0000050_some_Orphanet_206656,
BINARY SubClassOf Orphanet_289380 BFO_0000050_some_Orphanet_207090
BINARY is Orphanet_289385 Class
BINARY SubClassOf Orphanet_289385 Orphanet_377793,
BINARY SubClassOf Orphanet_289385 Orphanet_557493,
BINARY SubClassOf Orphanet_289385 BFO_0000050_some_Orphanet_163637
BINARY is Orphanet_289390 Class
BINARY SubClassOf Orphanet_289390 Orphanet_377788,
BINARY SubClassOf Orphanet_289390 Orphanet_557493,
BINARY SubClassOf Orphanet_289390 BFO_0000050_some_Orphanet_101944,
BINARY SubClassOf Orphanet_289390 BFO_0000050_some_Orphanet_182228
BINARY is Orphanet_289465 Class
BINARY SubClassOf Orphanet_289465 Orphanet_377788,
BINARY SubClassOf Orphanet_289465 Orphanet_557493,
BINARY SubClassOf Orphanet_289465 BFO_0000050_some_Orphanet_139027
BINARY is Orphanet_289478 Class
BINARY SubClassOf Orphanet_289478 Orphanet_377788,
BINARY SubClassOf Orphanet_289478 Orphanet_557493,
BINARY SubClassOf Orphanet_289478 BFO_0000050_some_Orphanet_652510,
BINARY SubClassOf Orphanet_289478 BFO_0000050_some_Orphanet_653434
BINARY is Orphanet_289483 Class
BINARY SubClassOf Orphanet_289483 Orphanet_377788,
BINARY SubClassOf Orphanet_289483 Orphanet_557493,
BINARY SubClassOf Orphanet_289483 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_289483 BFO_0000050_some_Orphanet_98604
BINARY is Orphanet_289494 Class
BINARY SubClassOf Orphanet_289494 Orphanet_377788,
BINARY SubClassOf Orphanet_289494 Orphanet_557493,
BINARY SubClassOf Orphanet_289494 BFO_0000050_some_Orphanet_68356
BINARY is Orphanet_289499 Class
BINARY SubClassOf Orphanet_289499 Orphanet_377789,
BINARY SubClassOf Orphanet_289499 Orphanet_557493,
BINARY SubClassOf Orphanet_289499 BFO_0000050_some_Orphanet_522548,
BINARY SubClassOf Orphanet_289499 BFO_0000050_some_Orphanet_98641
BINARY is Orphanet_289504 Class
BINARY SubClassOf Orphanet_289504 Orphanet_377788,
BINARY SubClassOf Orphanet_289504 Orphanet_557493,
BINARY SubClassOf Orphanet_289504 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_289504 BFO_0000050_some_Orphanet_79163
BINARY is Orphanet_289513 Class
BINARY SubClassOf Orphanet_289513 Orphanet_377789,
BINARY SubClassOf Orphanet_289513 Orphanet_557493,
BINARY SubClassOf Orphanet_289513 BFO_0000050_some_Orphanet_261821
BINARY is Orphanet_289522 Class
BINARY SubClassOf Orphanet_289522 Orphanet_377789,
BINARY SubClassOf Orphanet_289522 Orphanet_557493,
BINARY SubClassOf Orphanet_289522 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_289522 BFO_0000050_some_Orphanet_262923,
BINARY SubClassOf Orphanet_289522 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_289539 Class
BINARY SubClassOf Orphanet_289539 Orphanet_377788,
BINARY SubClassOf Orphanet_289539 Orphanet_557493,
BINARY SubClassOf Orphanet_289539 BFO_0000050_some_Orphanet_140162
BINARY is Orphanet_289548 Class
BINARY SubClassOf Orphanet_289548 Orphanet_377788,
BINARY SubClassOf Orphanet_289548 Orphanet_557493,
BINARY SubClassOf Orphanet_289548 BFO_0000050_some_Orphanet_101960
BINARY is Orphanet_289553 Class
BINARY SubClassOf Orphanet_289553 Orphanet_377789,
BINARY SubClassOf Orphanet_289553 Orphanet_557493,
BINARY SubClassOf Orphanet_289553 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_289553 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_289553 BFO_0000050_some_Orphanet_90642
BINARY is Orphanet_289560 Class
BINARY SubClassOf Orphanet_289560 Orphanet_377788,
BINARY SubClassOf Orphanet_289560 Orphanet_557493,
BINARY SubClassOf Orphanet_289560 BFO_0000050_some_Orphanet_385,
BINARY SubClassOf Orphanet_289560 BFO_0000050_some_Orphanet_441434
BINARY is Orphanet_289573 Class
BINARY SubClassOf Orphanet_289573 Orphanet_309136,
BINARY SubClassOf Orphanet_289573 Orphanet_401854,
BINARY SubClassOf Orphanet_289573 Orphanet_557492,
BINARY SubClassOf Orphanet_289573 Orphanet_68385
BINARY is Orphanet_289586 Class
BINARY SubClassOf Orphanet_289586 Orphanet_377788,
BINARY SubClassOf Orphanet_289586 Orphanet_557493,
BINARY SubClassOf Orphanet_289586 BFO_0000050_some_Orphanet_250811,
BINARY SubClassOf Orphanet_289586 BFO_0000050_some_Orphanet_281097
BINARY is Orphanet_289596 Class
BINARY SubClassOf Orphanet_289596 Orphanet_377788,
BINARY SubClassOf Orphanet_289596 Orphanet_557493,
BINARY SubClassOf Orphanet_289596 BFO_0000050_some_Orphanet_98061
BINARY is Orphanet_2896 Class
BINARY SubClassOf Orphanet_2896 Orphanet_377789,
BINARY SubClassOf Orphanet_2896 Orphanet_557493,
BINARY SubClassOf Orphanet_2896 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2896 BFO_0000050_some_Orphanet_166472,
BINARY SubClassOf Orphanet_2896 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_289601 Class
BINARY SubClassOf Orphanet_289601 Orphanet_377788,
BINARY SubClassOf Orphanet_289601 Orphanet_557493,
BINARY SubClassOf Orphanet_289601 BFO_0000050_some_Orphanet_233655
BINARY is Orphanet_289635 Class
BINARY SubClassOf Orphanet_289635 Orphanet_557492,
BINARY SubClassOf Orphanet_289635 Orphanet_98057
BINARY is Orphanet_289638 Class
BINARY SubClassOf Orphanet_289638 Orphanet_289635,
BINARY SubClassOf Orphanet_289638 Orphanet_557492
BINARY is Orphanet_289644 Class
BINARY SubClassOf Orphanet_289644 Orphanet_289638,
BINARY SubClassOf Orphanet_289644 Orphanet_557492
BINARY is Orphanet_289651 Class
BINARY SubClassOf Orphanet_289651 Orphanet_289638,
BINARY SubClassOf Orphanet_289651 Orphanet_557492
BINARY is Orphanet_289656 Class
BINARY SubClassOf Orphanet_289656 Orphanet_289638,
BINARY SubClassOf Orphanet_289656 Orphanet_557492
BINARY is Orphanet_289661 Class
BINARY SubClassOf Orphanet_289661 Orphanet_377788,
BINARY SubClassOf Orphanet_289661 Orphanet_557493,
BINARY SubClassOf Orphanet_289661 BFO_0000050_some_Orphanet_289644,
BINARY SubClassOf Orphanet_289661 BFO_0000050_some_Orphanet_544
BINARY is Orphanet_289666 Class
BINARY SubClassOf Orphanet_289666 Orphanet_377788,
BINARY SubClassOf Orphanet_289666 Orphanet_557493,
BINARY SubClassOf Orphanet_289666 BFO_0000050_some_Orphanet_289644,
BINARY SubClassOf Orphanet_289666 BFO_0000050_some_Orphanet_300846
BINARY is Orphanet_289682 Class
BINARY SubClassOf Orphanet_289682 Orphanet_377788,
BINARY SubClassOf Orphanet_289682 Orphanet_557493,
BINARY SubClassOf Orphanet_289682 BFO_0000050_some_Orphanet_289651
BINARY is Orphanet_289685 Class
BINARY SubClassOf Orphanet_289685 Orphanet_377788,
BINARY SubClassOf Orphanet_289685 Orphanet_557493,
BINARY SubClassOf Orphanet_289685 BFO_0000050_some_Orphanet_289656,
BINARY SubClassOf Orphanet_289685 BFO_0000050_some_Orphanet_71209
BINARY is Orphanet_2897 Class
BINARY SubClassOf Orphanet_2897 Orphanet_377788,
BINARY SubClassOf Orphanet_2897 Orphanet_557493,
BINARY SubClassOf Orphanet_2897 BFO_0000050_some_Orphanet_183438,
BINARY SubClassOf Orphanet_2897 BFO_0000050_some_Orphanet_79355
BINARY is Orphanet_2898 Class
BINARY SubClassOf Orphanet_2898 Orphanet_377789,
BINARY SubClassOf Orphanet_2898 Orphanet_557493,
BINARY SubClassOf Orphanet_2898 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2898 BFO_0000050_some_Orphanet_139393,
BINARY SubClassOf Orphanet_2898 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_289825 Class
BINARY SubClassOf Orphanet_289825 Orphanet_557492,
BINARY SubClassOf Orphanet_289825 Orphanet_568041
BINARY is Orphanet_289829 Class
BINARY SubClassOf Orphanet_289829 Orphanet_557492,
BINARY SubClassOf Orphanet_289829 Orphanet_79062
BINARY is Orphanet_289832 Class
BINARY SubClassOf Orphanet_289832 Orphanet_557492,
BINARY SubClassOf Orphanet_289832 Orphanet_79062
BINARY is Orphanet_289841 Class
BINARY SubClassOf Orphanet_289841 Orphanet_557492,
BINARY SubClassOf Orphanet_289841 Orphanet_79062
BINARY is Orphanet_289846 Class
BINARY SubClassOf Orphanet_289846 Orphanet_557494,
BINARY SubClassOf Orphanet_289846 BFO_0000050_some_Orphanet_32
BINARY is Orphanet_289849 Class
BINARY SubClassOf Orphanet_289849 Orphanet_557494,
BINARY SubClassOf Orphanet_289849 BFO_0000050_some_Orphanet_32
BINARY is Orphanet_289857 Class
BINARY SubClassOf Orphanet_289857 Orphanet_557494,
BINARY SubClassOf Orphanet_289857 BFO_0000050_some_Orphanet_407
BINARY is Orphanet_289860 Class
BINARY SubClassOf Orphanet_289860 Orphanet_557494,
BINARY SubClassOf Orphanet_289860 BFO_0000050_some_Orphanet_407
BINARY is Orphanet_289863 Class
BINARY SubClassOf Orphanet_289863 Orphanet_557494,
BINARY SubClassOf Orphanet_289863 BFO_0000050_some_Orphanet_407
BINARY is Orphanet_289866 Class
BINARY SubClassOf Orphanet_289866 Orphanet_557492,
BINARY SubClassOf Orphanet_289866 Orphanet_79185
BINARY is Orphanet_289869 Class
BINARY SubClassOf Orphanet_289869 Orphanet_557492,
BINARY SubClassOf Orphanet_289869 Orphanet_79185
BINARY is Orphanet_289877 Class
BINARY SubClassOf Orphanet_289877 Orphanet_377793,
BINARY SubClassOf Orphanet_289877 Orphanet_557493,
BINARY SubClassOf Orphanet_289877 BFO_0000050_some_Orphanet_68385,
BINARY SubClassOf Orphanet_289877 BFO_0000050_some_Orphanet_97955
BINARY is Orphanet_289891 Class
BINARY SubClassOf Orphanet_289891 Orphanet_377788,
BINARY SubClassOf Orphanet_289891 Orphanet_557493,
BINARY SubClassOf Orphanet_289891 BFO_0000050_some_Orphanet_79173
BINARY is Orphanet_289899 Class
BINARY SubClassOf Orphanet_289899 Orphanet_557492,
BINARY SubClassOf Orphanet_289899 Orphanet_79062
BINARY is Orphanet_2899 Class
BINARY SubClassOf Orphanet_2899 Orphanet_377789,
BINARY SubClassOf Orphanet_2899 Orphanet_557493,
BINARY SubClassOf Orphanet_2899 BFO_0000050_some_Orphanet_1293,
BINARY SubClassOf Orphanet_2899 BFO_0000050_some_Orphanet_139042,
BINARY SubClassOf Orphanet_2899 BFO_0000050_some_Orphanet_183580
BINARY is Orphanet_289902 Class
BINARY SubClassOf Orphanet_289902 Orphanet_557492,
BINARY SubClassOf Orphanet_289902 Orphanet_79163
BINARY is Orphanet_289916 Class
BINARY SubClassOf Orphanet_289916 Orphanet_557494,
BINARY SubClassOf Orphanet_289916 BFO_0000050_some_Orphanet_27
BINARY is Orphanet_29 Class
BINARY SubClassOf Orphanet_29 Orphanet_557494,
BINARY SubClassOf Orphanet_29 BFO_0000050_some_Orphanet_309025,
BINARY SubClassOf Orphanet_29 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_29 BFO_0000050_some_Orphanet_98644
BINARY is Orphanet_290 Class
BINARY SubClassOf Orphanet_290 Orphanet_377788,
BINARY SubClassOf Orphanet_290 Orphanet_557493,
BINARY SubClassOf Orphanet_290 BFO_0000050_some_Orphanet_166490,
BINARY SubClassOf Orphanet_290 BFO_0000050_some_Orphanet_232035,
BINARY SubClassOf Orphanet_290 BFO_0000050_some_Orphanet_98641
BINARY is Orphanet_2900 Class
BINARY SubClassOf Orphanet_2900 Orphanet_377789,
BINARY SubClassOf Orphanet_2900 Orphanet_557493,
BINARY SubClassOf Orphanet_2900 BFO_0000050_some_Orphanet_93459
BINARY is Orphanet_2901 Class
BINARY SubClassOf Orphanet_2901 Orphanet_377788,
BINARY SubClassOf Orphanet_2901 Orphanet_557493,
BINARY SubClassOf Orphanet_2901 BFO_0000050_some_Orphanet_182086
BINARY is Orphanet_2902 Class
BINARY SubClassOf Orphanet_2902 Orphanet_377788,
BINARY SubClassOf Orphanet_2902 Orphanet_557493,
BINARY SubClassOf Orphanet_2902 BFO_0000050_some_Orphanet_182101,
BINARY SubClassOf Orphanet_2902 BFO_0000050_some_Orphanet_98052
BINARY is Orphanet_2903 Class
BINARY SubClassOf Orphanet_2903 Orphanet_377788,
BINARY SubClassOf Orphanet_2903 Orphanet_557493,
BINARY SubClassOf Orphanet_2903 BFO_0000050_some_Orphanet_101944,
BINARY SubClassOf Orphanet_2903 BFO_0000050_some_Orphanet_156610
BINARY is Orphanet_2905 Class
BINARY SubClassOf Orphanet_2905 Orphanet_377788,
BINARY SubClassOf Orphanet_2905 Orphanet_557493,
BINARY SubClassOf Orphanet_2905 BFO_0000050_some_Orphanet_208974,
BINARY SubClassOf Orphanet_2905 BFO_0000050_some_Orphanet_209010,
BINARY SubClassOf Orphanet_2905 BFO_0000050_some_Orphanet_209016,
BINARY SubClassOf Orphanet_2905 BFO_0000050_some_Orphanet_98282
BINARY is Orphanet_2907 Class
BINARY SubClassOf Orphanet_2907 Orphanet_377788,
BINARY SubClassOf Orphanet_2907 Orphanet_557493,
BINARY SubClassOf Orphanet_2907 BFO_0000050_some_Orphanet_222628
BINARY is Orphanet_29072 Class
BINARY SubClassOf Orphanet_29072 Orphanet_377788,
BINARY SubClassOf Orphanet_29072 Orphanet_557493,
BINARY SubClassOf Orphanet_29072 BFO_0000050_some_Orphanet_183637,
BINARY SubClassOf Orphanet_29072 BFO_0000050_some_Orphanet_271847,
BINARY SubClassOf Orphanet_29072 BFO_0000050_some_Orphanet_573163
BINARY is Orphanet_29073 Class
BINARY SubClassOf Orphanet_29073 Orphanet_377788,
BINARY SubClassOf Orphanet_29073 Orphanet_557493,
BINARY SubClassOf Orphanet_29073 BFO_0000050_some_Orphanet_209016,
BINARY SubClassOf Orphanet_29073 BFO_0000050_some_Orphanet_98282
BINARY is Orphanet_2908 Class
BINARY SubClassOf Orphanet_2908 Orphanet_377788,
BINARY SubClassOf Orphanet_2908 Orphanet_557493,
BINARY SubClassOf Orphanet_2908 BFO_0000050_some_Orphanet_183490,
BINARY SubClassOf Orphanet_2908 BFO_0000050_some_Orphanet_79361,
BINARY SubClassOf Orphanet_2908 BFO_0000050_some_Orphanet_79390
BINARY is Orphanet_290836 Class
BINARY SubClassOf Orphanet_290836 Orphanet_557492,
BINARY SubClassOf Orphanet_290836 Orphanet_89826
BINARY is Orphanet_290839 Class
BINARY SubClassOf Orphanet_290839 Orphanet_101988,
BINARY SubClassOf Orphanet_290839 Orphanet_557492
BINARY is Orphanet_290842 Class
BINARY SubClassOf Orphanet_290842 Orphanet_290836,
BINARY SubClassOf Orphanet_290842 Orphanet_557492
BINARY is Orphanet_290849 Class
BINARY SubClassOf Orphanet_290849 Orphanet_557492,
BINARY SubClassOf Orphanet_290849 Orphanet_98057
BINARY is Orphanet_2909 Class
BINARY SubClassOf Orphanet_2909 Orphanet_377788,
BINARY SubClassOf Orphanet_2909 Orphanet_557493,
BINARY SubClassOf Orphanet_2909 BFO_0000050_some_Orphanet_139033,
BINARY SubClassOf Orphanet_2909 BFO_0000050_some_Orphanet_183490,
BINARY SubClassOf Orphanet_2909 BFO_0000050_some_Orphanet_222628,
BINARY SubClassOf Orphanet_2909 BFO_0000050_some_Orphanet_363245,
BINARY SubClassOf Orphanet_2909 BFO_0000050_some_Orphanet_79390,
BINARY SubClassOf Orphanet_2909 BFO_0000050_some_Orphanet_98649
BINARY is Orphanet_291 Class
BINARY SubClassOf Orphanet_291 Orphanet_377788,
BINARY SubClassOf Orphanet_291 Orphanet_557493,
BINARY SubClassOf Orphanet_291 BFO_0000050_some_Orphanet_232035,
BINARY SubClassOf Orphanet_291 BFO_0000050_some_Orphanet_98641
BINARY is Orphanet_2911 Class
BINARY SubClassOf Orphanet_2911 Orphanet_377789,
BINARY SubClassOf Orphanet_2911 Orphanet_557493,
BINARY SubClassOf Orphanet_2911 BFO_0000050_some_Orphanet_180193,
BINARY SubClassOf Orphanet_2911 BFO_0000050_some_Orphanet_498454
BINARY is Orphanet_2912 Class
BINARY SubClassOf Orphanet_2912 Orphanet_377788,
BINARY SubClassOf Orphanet_2912 Orphanet_557493,
BINARY SubClassOf Orphanet_2912 BFO_0000050_some_Orphanet_98010,
BINARY SubClassOf Orphanet_2912 BFO_0000050_some_Orphanet_98506
BINARY is Orphanet_2913 Class
BINARY SubClassOf Orphanet_2913 Orphanet_557492,
BINARY SubClassOf Orphanet_2913 Orphanet_93458
BINARY is Orphanet_2916 Class
BINARY SubClassOf Orphanet_2916 Orphanet_377789,
BINARY SubClassOf Orphanet_2916 Orphanet_557493,
BINARY SubClassOf Orphanet_2916 BFO_0000050_some_Orphanet_139042,
BINARY SubClassOf Orphanet_2916 BFO_0000050_some_Orphanet_183580
BINARY is Orphanet_2917 Class
BINARY SubClassOf Orphanet_2917 Orphanet_377789,
BINARY SubClassOf Orphanet_2917 Orphanet_557493,
BINARY SubClassOf Orphanet_2917 BFO_0000050_some_Orphanet_294959
BINARY is Orphanet_2919 Class
BINARY SubClassOf Orphanet_2919 Orphanet_377789,
BINARY SubClassOf Orphanet_2919 Orphanet_557493,
BINARY SubClassOf Orphanet_2919 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2919 BFO_0000050_some_Orphanet_140997,
BINARY SubClassOf Orphanet_2919 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_292 Class
BINARY SubClassOf Orphanet_292 Orphanet_377788,
BINARY SubClassOf Orphanet_292 Orphanet_557493,
BINARY SubClassOf Orphanet_292 BFO_0000050_some_Orphanet_232035
BINARY is Orphanet_2920 Class
BINARY SubClassOf Orphanet_2920 Orphanet_377789,
BINARY SubClassOf Orphanet_2920 Orphanet_557493,
