TR 0004 is ObjectProperty.
TR 0017 is ObjectProperty.
TR 0018 is ObjectProperty.
TEDDY 0000001 is Class.
TEDDY 0000074 DisjointWith TEDDY 0000022.
TEDDY 0000074 DisjointWith TEDDY 0000020.
TEDDY 0000074 DisjointWith TEDDY 0000017.
TEDDY 0000074 DisjointWith TEDDY 0000013.
TEDDY 0000074 DisjointWith TEDDY 0000010.
TEDDY 0000074 DisjointWith TEDDY 0000007.
TEDDY 0000074 DisjointWith TEDDY 0000006.
TEDDY 0000075 is Class.
TEDDY 0000075 DisjointWith TEDDY 0000163.
TEDDY 0000075 DisjointWith TEDDY 0000131.
TEDDY 0000075 DisjointWith TEDDY 0000124.
TEDDY 0000075 DisjointWith TEDDY 0000123.
TEDDY 0000075 DisjointWith TEDDY 0000118.
TEDDY 0000075 DisjointWith TEDDY 0000117.
TEDDY 0000075 DisjointWith TEDDY 0000073.
TEDDY 0000075 DisjointWith TEDDY 0000071.
TEDDY 0000075 DisjointWith TEDDY 0000044.
TEDDY 0000075 DisjointWith TEDDY 0000043.
TEDDY 0000075 DisjointWith TEDDY 0000038.
TEDDY 0000075 DisjointWith TEDDY 0000031.
TEDDY 0000075 DisjointWith TEDDY 0000029.
TEDDY 0000075 DisjointWith TEDDY 0000028.
TEDDY 0000075 DisjointWith TEDDY 0000027.
TEDDY 0000075 DisjointWith TEDDY 0000023.
TEDDY 0000075 DisjointWith TEDDY 0000022.
TEDDY 0000075 DisjointWith TEDDY 0000020.
TEDDY 0000075 DisjointWith TEDDY 0000017.
TEDDY 0000075 DisjointWith TEDDY 0000013.
TEDDY 0000075 DisjointWith TEDDY 0000010.
TEDDY 0000075 DisjointWith TEDDY 0000007.
TEDDY 0000075 DisjointWith TEDDY 0000006.
TEDDY 0000076 is Class.
TEDDY 0000076 DisjointWith TEDDY 0000163.
TEDDY 0000076 DisjointWith TEDDY 0000131.
TEDDY 0000076 DisjointWith TEDDY 0000118.
TEDDY 0000076 DisjointWith TEDDY 0000117.
TEDDY 0000076 DisjointWith TEDDY 0000073.
TEDDY 0000076 DisjointWith TEDDY 0000044.
TEDDY 0000076 DisjointWith TEDDY 0000043.
TEDDY 0000076 DisjointWith TEDDY 0000038.
TEDDY 0000076 DisjointWith TEDDY 0000031.
TEDDY 0000076 DisjointWith TEDDY 0000029.
TEDDY 0000076 DisjointWith TEDDY 0000028.
TEDDY 0000076 DisjointWith TEDDY 0000027.
TEDDY 0000076 DisjointWith TEDDY 0000023.
TEDDY 0000076 DisjointWith TEDDY 0000022.
TEDDY 0000076 DisjointWith TEDDY 0000020.
TEDDY 0000076 DisjointWith TEDDY 0000017.
TEDDY 0000076 DisjointWith TEDDY 0000013.
TEDDY 0000076 DisjointWith TEDDY 0000010.
TEDDY 0000076 DisjointWith TEDDY 0000007.
TEDDY 0000076 DisjointWith TEDDY 0000006.
TEDDY 0000077 is Class.
TEDDY 0000077 DisjointWith TEDDY 0000163.
TEDDY 0000077 DisjointWith TEDDY 0000131.
TEDDY 0000077 DisjointWith TEDDY 0000118.
TEDDY 0000077 DisjointWith TEDDY 0000117.
TEDDY 0000077 DisjointWith TEDDY 0000044.
TEDDY 0000077 DisjointWith TEDDY 0000043.
TEDDY 0000077 DisjointWith TEDDY 0000038.
TEDDY 0000077 DisjointWith TEDDY 0000031.
TEDDY 0000077 DisjointWith TEDDY 0000029.
TEDDY 0000077 DisjointWith TEDDY 0000028.
TEDDY 0000077 DisjointWith TEDDY 0000027.
TEDDY 0000077 DisjointWith TEDDY 0000023.
TEDDY 0000077 DisjointWith TEDDY 0000022.
TEDDY 0000077 DisjointWith TEDDY 0000020.
TEDDY 0000077 DisjointWith TEDDY 0000017.
TEDDY 0000077 DisjointWith TEDDY 0000013.
TEDDY 0000077 DisjointWith TEDDY 0000010.
TEDDY 0000077 DisjointWith TEDDY 0000007.
TEDDY 0000077 DisjointWith TEDDY 0000006.
TEDDY 0000078 is Class.
TEDDY 0000078 DisjointWith TEDDY 0000163.
TEDDY 0000078 DisjointWith TEDDY 0000131.
TEDDY 0000078 DisjointWith TEDDY 0000118.
TEDDY 0000078 DisjointWith TEDDY 0000117.
TEDDY 0000078 DisjointWith TEDDY 0000044.
TEDDY 0000078 DisjointWith TEDDY 0000043.
TEDDY 0000078 DisjointWith TEDDY 0000038.
TEDDY 0000078 DisjointWith TEDDY 0000031.
TEDDY 0000078 DisjointWith TEDDY 0000029.
TEDDY 0000078 DisjointWith TEDDY 0000028.
TEDDY 0000078 DisjointWith TEDDY 0000027.
TEDDY 0000078 DisjointWith TEDDY 0000023.
TEDDY 0000078 DisjointWith TEDDY 0000022.
TEDDY 0000078 DisjointWith TEDDY 0000020.
TEDDY 0000078 DisjointWith TEDDY 0000017.
TEDDY 0000078 DisjointWith TEDDY 0000013.
TEDDY 0000078 DisjointWith TEDDY 0000010.
TEDDY 0000078 DisjointWith TEDDY 0000007.
TEDDY 0000078 DisjointWith TEDDY 0000006.
TEDDY 0000079 is Class.
TEDDY 0000079 DisjointWith TEDDY 0000131.
TEDDY 0000079 DisjointWith TEDDY 0000124.
TEDDY 0000079 DisjointWith TEDDY 0000123.
TEDDY 0000079 DisjointWith TEDDY 0000118.
TEDDY 0000079 DisjointWith TEDDY 0000117.
TEDDY 0000079 DisjointWith TEDDY 0000073.
TEDDY 0000079 DisjointWith TEDDY 0000071.
TEDDY 0000079 DisjointWith TEDDY 0000031.
TEDDY 0000079 DisjointWith TEDDY 0000029.
TEDDY 0000079 DisjointWith TEDDY 0000028.
TEDDY 0000079 DisjointWith TEDDY 0000027.
TEDDY 0000079 DisjointWith TEDDY 0000023.
TEDDY 0000079 DisjointWith TEDDY 0000022.
TEDDY 0000079 DisjointWith TEDDY 0000020.
TEDDY 0000079 DisjointWith TEDDY 0000017.
TEDDY 0000079 DisjointWith TEDDY 0000013.
TEDDY 0000079 DisjointWith TEDDY 0000010.
TEDDY 0000079 DisjointWith TEDDY 0000007.
TEDDY 0000079 DisjointWith TEDDY 0000006.
TEDDY 0000080 is Class.
TEDDY 0000080 DisjointWith TEDDY 0000163.
TEDDY 0000080 DisjointWith TEDDY 0000131.
TEDDY 0000080 DisjointWith TEDDY 0000124.
TEDDY 0000080 DisjointWith TEDDY 0000123.
TEDDY 0000080 DisjointWith TEDDY 0000118.
TEDDY 0000080 DisjointWith TEDDY 0000117.
TEDDY 0000080 DisjointWith TEDDY 0000073.
TEDDY 0000080 DisjointWith TEDDY 0000071.
TEDDY 0000080 DisjointWith TEDDY 0000044.
TEDDY 0000080 DisjointWith TEDDY 0000043.
TEDDY 0000080 DisjointWith TEDDY 0000038.
TEDDY 0000080 DisjointWith TEDDY 0000031.
TEDDY 0000080 DisjointWith TEDDY 0000029.
TEDDY 0000080 DisjointWith TEDDY 0000028.
TEDDY 0000080 DisjointWith TEDDY 0000027.
TEDDY 0000080 DisjointWith TEDDY 0000023.
TEDDY 0000080 DisjointWith TEDDY 0000022.
TEDDY 0000080 DisjointWith TEDDY 0000020.
TEDDY 0000080 DisjointWith TEDDY 0000017.
TEDDY 0000080 DisjointWith TEDDY 0000013.
TEDDY 0000080 DisjointWith TEDDY 0000010.
TEDDY 0000080 DisjointWith TEDDY 0000007.
TEDDY 0000080 DisjointWith TEDDY 0000006.
TEDDY 0000081 is Class.
TEDDY 0000081 DisjointWith TEDDY 0000163.
TEDDY 0000081 DisjointWith TEDDY 0000131.
TEDDY 0000081 DisjointWith TEDDY 0000124.
TEDDY 0000081 DisjointWith TEDDY 0000123.
TEDDY 0000081 DisjointWith TEDDY 0000118.
TEDDY 0000081 DisjointWith TEDDY 0000117.
TEDDY 0000081 DisjointWith TEDDY 0000073.
TEDDY 0000081 DisjointWith TEDDY 0000071.
TEDDY 0000081 DisjointWith TEDDY 0000044.
TEDDY 0000081 DisjointWith TEDDY 0000043.
TEDDY 0000081 DisjointWith TEDDY 0000038.
TEDDY 0000081 DisjointWith TEDDY 0000031.
TEDDY 0000081 DisjointWith TEDDY 0000029.
TEDDY 0000081 DisjointWith TEDDY 0000028.
TEDDY 0000081 DisjointWith TEDDY 0000027.
TEDDY 0000081 DisjointWith TEDDY 0000023.
TEDDY 0000081 DisjointWith TEDDY 0000022.
TEDDY 0000081 DisjointWith TEDDY 0000020.
TEDDY 0000081 DisjointWith TEDDY 0000017.
TEDDY 0000081 DisjointWith TEDDY 0000013.
TEDDY 0000081 DisjointWith TEDDY 0000010.
TEDDY 0000081 DisjointWith TEDDY 0000007.
TEDDY 0000081 DisjointWith TEDDY 0000006.
TEDDY 0000082 is Class.
TEDDY 0000082 DisjointWith TEDDY 0000163.
TEDDY 0000082 DisjointWith TEDDY 0000131.
TEDDY 0000082 DisjointWith TEDDY 0000124.
TEDDY 0000082 DisjointWith TEDDY 0000123.
TEDDY 0000082 DisjointWith TEDDY 0000118.
TEDDY 0000082 DisjointWith TEDDY 0000117.
TEDDY 0000082 DisjointWith TEDDY 0000073.
TEDDY 0000082 DisjointWith TEDDY 0000071.
TEDDY 0000082 DisjointWith TEDDY 0000044.
TEDDY 0000082 DisjointWith TEDDY 0000043.
TEDDY 0000082 DisjointWith TEDDY 0000038.
TEDDY 0000082 DisjointWith TEDDY 0000031.
TEDDY 0000082 DisjointWith TEDDY 0000029.
TEDDY 0000082 DisjointWith TEDDY 0000028.
TEDDY 0000082 DisjointWith TEDDY 0000027.
TEDDY 0000082 DisjointWith TEDDY 0000023.
TEDDY 0000082 DisjointWith TEDDY 0000022.
TEDDY 0000082 DisjointWith TEDDY 0000020.
TEDDY 0000082 DisjointWith TEDDY 0000017.
TEDDY 0000082 DisjointWith TEDDY 0000013.
TEDDY 0000082 DisjointWith TEDDY 0000010.
TEDDY 0000082 DisjointWith TEDDY 0000007.
TEDDY 0000082 DisjointWith TEDDY 0000006.
TEDDY 0000083 is Class.
TEDDY 0000083 DisjointWith TEDDY 0000163.
TEDDY 0000083 DisjointWith TEDDY 0000131.
TEDDY 0000083 DisjointWith TEDDY 0000124.
TEDDY 0000083 DisjointWith TEDDY 0000123.
TEDDY 0000083 DisjointWith TEDDY 0000118.
TEDDY 0000083 DisjointWith TEDDY 0000117.
TEDDY 0000083 DisjointWith TEDDY 0000073.
TEDDY 0000083 DisjointWith TEDDY 0000071.
TEDDY 0000083 DisjointWith TEDDY 0000044.
TEDDY 0000083 DisjointWith TEDDY 0000043.
TEDDY 0000083 DisjointWith TEDDY 0000038.
TEDDY 0000083 DisjointWith TEDDY 0000031.
TEDDY 0000083 DisjointWith TEDDY 0000029.
TEDDY 0000083 DisjointWith TEDDY 0000028.
TEDDY 0000083 DisjointWith TEDDY 0000027.
TEDDY 0000083 DisjointWith TEDDY 0000023.
TEDDY 0000083 DisjointWith TEDDY 0000022.
TEDDY 0000083 DisjointWith TEDDY 0000020.
TEDDY 0000083 DisjointWith TEDDY 0000017.
TEDDY 0000083 DisjointWith TEDDY 0000013.
TEDDY 0000083 DisjointWith TEDDY 0000010.
TEDDY 0000083 DisjointWith TEDDY 0000007.
TEDDY 0000083 DisjointWith TEDDY 0000006.
TEDDY 0000084 is Class.
TEDDY 0000084 DisjointWith TEDDY 0000163.
TEDDY 0000084 DisjointWith TEDDY 0000131.
TEDDY 0000084 DisjointWith TEDDY 0000124.
TEDDY 0000084 DisjointWith TEDDY 0000123.
TEDDY 0000084 DisjointWith TEDDY 0000118.
TEDDY 0000084 DisjointWith TEDDY 0000117.
TEDDY 0000084 DisjointWith TEDDY 0000073.
TEDDY 0000084 DisjointWith TEDDY 0000071.
TEDDY 0000084 DisjointWith TEDDY 0000044.
TEDDY 0000084 DisjointWith TEDDY 0000043.
TEDDY 0000084 DisjointWith TEDDY 0000038.
TEDDY 0000084 DisjointWith TEDDY 0000031.
TEDDY 0000084 DisjointWith TEDDY 0000029.
TEDDY 0000084 DisjointWith TEDDY 0000028.
TEDDY 0000084 DisjointWith TEDDY 0000027.
TEDDY 0000084 DisjointWith TEDDY 0000023.
TEDDY 0000084 DisjointWith TEDDY 0000022.
TEDDY 0000084 DisjointWith TEDDY 0000020.
TEDDY 0000084 DisjointWith TEDDY 0000017.
TEDDY 0000084 DisjointWith TEDDY 0000013.
TEDDY 0000084 DisjointWith TEDDY 0000010.
TEDDY 0000084 DisjointWith TEDDY 0000007.
TEDDY 0000084 DisjointWith TEDDY 0000006.
TEDDY 0000085 is Class.
TEDDY 0000085 DisjointWith TEDDY 0000163.
TEDDY 0000085 DisjointWith TEDDY 0000131.
TEDDY 0000085 DisjointWith TEDDY 0000124.
TEDDY 0000085 DisjointWith TEDDY 0000123.
TEDDY 0000085 DisjointWith TEDDY 0000118.
TEDDY 0000085 DisjointWith TEDDY 0000117.
TEDDY 0000085 DisjointWith TEDDY 0000073.
TEDDY 0000085 DisjointWith TEDDY 0000071.
TEDDY 0000085 DisjointWith TEDDY 0000044.
TEDDY 0000085 DisjointWith TEDDY 0000043.
TEDDY 0000085 DisjointWith TEDDY 0000038.
TEDDY 0000085 DisjointWith TEDDY 0000031.
TEDDY 0000085 DisjointWith TEDDY 0000029.
TEDDY 0000085 DisjointWith TEDDY 0000028.
TEDDY 0000085 DisjointWith TEDDY 0000027.
TEDDY 0000085 DisjointWith TEDDY 0000023.
TEDDY 0000085 DisjointWith TEDDY 0000022.
TEDDY 0000085 DisjointWith TEDDY 0000020.
TEDDY 0000085 DisjointWith TEDDY 0000017.
TEDDY 0000085 DisjointWith TEDDY 0000013.
TEDDY 0000085 DisjointWith TEDDY 0000010.
TEDDY 0000085 DisjointWith TEDDY 0000007.
TEDDY 0000085 DisjointWith TEDDY 0000006.
TEDDY 0000086 is Class.
TEDDY 0000086 DisjointWith TEDDY 0000163.
TEDDY 0000086 DisjointWith TEDDY 0000131.
TEDDY 0000086 DisjointWith TEDDY 0000124.
TEDDY 0000086 DisjointWith TEDDY 0000123.
TEDDY 0000086 DisjointWith TEDDY 0000118.
TEDDY 0000086 DisjointWith TEDDY 0000117.
TEDDY 0000086 DisjointWith TEDDY 0000073.
TEDDY 0000086 DisjointWith TEDDY 0000071.
TEDDY 0000086 DisjointWith TEDDY 0000044.
TEDDY 0000086 DisjointWith TEDDY 0000043.
TEDDY 0000086 DisjointWith TEDDY 0000038.
TEDDY 0000086 DisjointWith TEDDY 0000031.
TEDDY 0000086 DisjointWith TEDDY 0000029.
TEDDY 0000086 DisjointWith TEDDY 0000028.
TEDDY 0000086 DisjointWith TEDDY 0000027.
TEDDY 0000086 DisjointWith TEDDY 0000023.
TEDDY 0000086 DisjointWith TEDDY 0000022.
TEDDY 0000086 DisjointWith TEDDY 0000020.
TEDDY 0000086 DisjointWith TEDDY 0000017.
TEDDY 0000086 DisjointWith TEDDY 0000013.
TEDDY 0000086 DisjointWith TEDDY 0000010.
TEDDY 0000086 DisjointWith TEDDY 0000007.
TEDDY 0000086 DisjointWith TEDDY 0000006.
TEDDY 0000087 is Class.
TEDDY 0000087 DisjointWith TEDDY 0000163.
TEDDY 0000087 DisjointWith TEDDY 0000131.
TEDDY 0000087 DisjointWith TEDDY 0000124.
TEDDY 0000087 DisjointWith TEDDY 0000123.
TEDDY 0000087 DisjointWith TEDDY 0000118.
TEDDY 0000087 DisjointWith TEDDY 0000117.
TEDDY 0000087 DisjointWith TEDDY 0000073.
TEDDY 0000087 DisjointWith TEDDY 0000071.
TEDDY 0000087 DisjointWith TEDDY 0000044.
TEDDY 0000087 DisjointWith TEDDY 0000043.
TEDDY 0000087 DisjointWith TEDDY 0000038.
TEDDY 0000087 DisjointWith TEDDY 0000031.
TEDDY 0000087 DisjointWith TEDDY 0000029.
TEDDY 0000087 DisjointWith TEDDY 0000028.
TEDDY 0000087 DisjointWith TEDDY 0000027.
TEDDY 0000087 DisjointWith TEDDY 0000023.
TEDDY 0000087 DisjointWith TEDDY 0000022.
TEDDY 0000087 DisjointWith TEDDY 0000020.
TEDDY 0000087 DisjointWith TEDDY 0000017.
TEDDY 0000087 DisjointWith TEDDY 0000013.
TEDDY 0000087 DisjointWith TEDDY 0000010.
TEDDY 0000087 DisjointWith TEDDY 0000007.
TEDDY 0000087 DisjointWith TEDDY 0000006.
TEDDY 0000088 is Class.
TEDDY 0000088 DisjointWith TEDDY 0000163.
TEDDY 0000088 DisjointWith TEDDY 0000131.
TEDDY 0000088 DisjointWith TEDDY 0000124.
TEDDY 0000088 DisjointWith TEDDY 0000123.
TEDDY 0000088 DisjointWith TEDDY 0000118.
TEDDY 0000088 DisjointWith TEDDY 0000117.
TEDDY 0000088 DisjointWith TEDDY 0000073.
TEDDY 0000088 DisjointWith TEDDY 0000071.
TEDDY 0000088 DisjointWith TEDDY 0000044.
TEDDY 0000088 DisjointWith TEDDY 0000043.
TEDDY 0000088 DisjointWith TEDDY 0000038.
TEDDY 0000088 DisjointWith TEDDY 0000031.
TEDDY 0000088 DisjointWith TEDDY 0000029.
TEDDY 0000088 DisjointWith TEDDY 0000028.
TEDDY 0000088 DisjointWith TEDDY 0000027.
TEDDY 0000088 DisjointWith TEDDY 0000023.
TEDDY 0000088 DisjointWith TEDDY 0000022.
TEDDY 0000088 DisjointWith TEDDY 0000020.
TEDDY 0000088 DisjointWith TEDDY 0000017.
TEDDY 0000088 DisjointWith TEDDY 0000013.
TEDDY 0000088 DisjointWith TEDDY 0000010.
TEDDY 0000088 DisjointWith TEDDY 0000007.
TEDDY 0000088 DisjointWith TEDDY 0000006.
TEDDY 0000089 is Class.
TEDDY 0000089 DisjointWith TEDDY 0000163.
TEDDY 0000089 DisjointWith TEDDY 0000131.
TEDDY 0000089 DisjointWith TEDDY 0000124.
TEDDY 0000089 DisjointWith TEDDY 0000123.
TEDDY 0000089 DisjointWith TEDDY 0000118.
TEDDY 0000089 DisjointWith TEDDY 0000117.
TEDDY 0000089 DisjointWith TEDDY 0000073.
TEDDY 0000089 DisjointWith TEDDY 0000071.
TEDDY 0000089 DisjointWith TEDDY 0000044.
TEDDY 0000089 DisjointWith TEDDY 0000043.
TEDDY 0000089 DisjointWith TEDDY 0000038.
TEDDY 0000089 DisjointWith TEDDY 0000031.
TEDDY 0000089 DisjointWith TEDDY 0000029.
TEDDY 0000089 DisjointWith TEDDY 0000028.
TEDDY 0000089 DisjointWith TEDDY 0000027.
TEDDY 0000089 DisjointWith TEDDY 0000023.
TEDDY 0000089 DisjointWith TEDDY 0000022.
TEDDY 0000089 DisjointWith TEDDY 0000020.
TEDDY 0000089 DisjointWith TEDDY 0000017.
TEDDY 0000089 DisjointWith TEDDY 0000013.
TEDDY 0000089 DisjointWith TEDDY 0000010.
TEDDY 0000089 DisjointWith TEDDY 0000007.
TEDDY 0000089 DisjointWith TEDDY 0000006.
TEDDY 0000090 is Class.
TEDDY 0000090 DisjointWith TEDDY 0000163.
TEDDY 0000090 DisjointWith TEDDY 0000131.
TEDDY 0000090 DisjointWith TEDDY 0000124.
TEDDY 0000090 DisjointWith TEDDY 0000123.
TEDDY 0000090 DisjointWith TEDDY 0000118.
TEDDY 0000090 DisjointWith TEDDY 0000117.
TEDDY 0000090 DisjointWith TEDDY 0000073.
TEDDY 0000090 DisjointWith TEDDY 0000071.
TEDDY 0000090 DisjointWith TEDDY 0000044.
TEDDY 0000090 DisjointWith TEDDY 0000043.
TEDDY 0000090 DisjointWith TEDDY 0000038.
TEDDY 0000090 DisjointWith TEDDY 0000031.
TEDDY 0000090 DisjointWith TEDDY 0000029.
TEDDY 0000090 DisjointWith TEDDY 0000028.
TEDDY 0000090 DisjointWith TEDDY 0000027.
TEDDY 0000090 DisjointWith TEDDY 0000023.
TEDDY 0000090 DisjointWith TEDDY 0000022.
TEDDY 0000090 DisjointWith TEDDY 0000020.
TEDDY 0000090 DisjointWith TEDDY 0000017.
TEDDY 0000090 DisjointWith TEDDY 0000013.
TEDDY 0000090 DisjointWith TEDDY 0000010.
TEDDY 0000090 DisjointWith TEDDY 0000007.
TEDDY 0000090 DisjointWith TEDDY 0000006.
TEDDY 0000091 is Class.
TEDDY 0000091 DisjointWith TEDDY 0000163.
TEDDY 0000091 DisjointWith TEDDY 0000131.
TEDDY 0000091 DisjointWith TEDDY 0000124.
TEDDY 0000091 DisjointWith TEDDY 0000123.
TEDDY 0000091 DisjointWith TEDDY 0000118.
TEDDY 0000091 DisjointWith TEDDY 0000117.
TEDDY 0000091 DisjointWith TEDDY 0000073.
TEDDY 0000091 DisjointWith TEDDY 0000071.
TEDDY 0000091 DisjointWith TEDDY 0000044.
TEDDY 0000091 DisjointWith TEDDY 0000043.
TEDDY 0000091 DisjointWith TEDDY 0000038.
TEDDY 0000091 DisjointWith TEDDY 0000031.
TEDDY 0000091 DisjointWith TEDDY 0000029.
TEDDY 0000091 DisjointWith TEDDY 0000028.
TEDDY 0000091 DisjointWith TEDDY 0000027.
TEDDY 0000091 DisjointWith TEDDY 0000023.
TEDDY 0000091 DisjointWith TEDDY 0000022.
TEDDY 0000091 DisjointWith TEDDY 0000020.
TEDDY 0000091 DisjointWith TEDDY 0000017.
TEDDY 0000091 DisjointWith TEDDY 0000013.
TEDDY 0000091 DisjointWith TEDDY 0000010.
TEDDY 0000091 DisjointWith TEDDY 0000007.
TEDDY 0000091 DisjointWith TEDDY 0000006.
TEDDY 0000092 is Class.
TEDDY 0000092 DisjointWith TEDDY 0000163.
TEDDY 0000092 DisjointWith TEDDY 0000131.
TEDDY 0000092 DisjointWith TEDDY 0000124.
TEDDY 0000092 DisjointWith TEDDY 0000123.
TEDDY 0000092 DisjointWith TEDDY 0000118.
TEDDY 0000092 DisjointWith TEDDY 0000117.
TEDDY 0000092 DisjointWith TEDDY 0000073.
TEDDY 0000092 DisjointWith TEDDY 0000071.
TEDDY 0000092 DisjointWith TEDDY 0000044.
TEDDY 0000092 DisjointWith TEDDY 0000043.
TEDDY 0000092 DisjointWith TEDDY 0000038.
TEDDY 0000092 DisjointWith TEDDY 0000031.
TEDDY 0000092 DisjointWith TEDDY 0000029.
TEDDY 0000092 DisjointWith TEDDY 0000028.
TEDDY 0000092 DisjointWith TEDDY 0000027.
TEDDY 0000092 DisjointWith TEDDY 0000023.
TEDDY 0000092 DisjointWith TEDDY 0000022.
TEDDY 0000092 DisjointWith TEDDY 0000020.
TEDDY 0000092 DisjointWith TEDDY 0000017.
TEDDY 0000092 DisjointWith TEDDY 0000013.
TEDDY 0000092 DisjointWith TEDDY 0000010.
TEDDY 0000092 DisjointWith TEDDY 0000007.
TEDDY 0000092 DisjointWith TEDDY 0000006.
TEDDY 0000093 is Class.
TEDDY 0000093 DisjointWith TEDDY 0000163.
TEDDY 0000093 DisjointWith TEDDY 0000131.
TEDDY 0000093 DisjointWith TEDDY 0000124.
TEDDY 0000093 DisjointWith TEDDY 0000123.
TEDDY 0000093 DisjointWith TEDDY 0000118.
TEDDY 0000093 DisjointWith TEDDY 0000117.
TEDDY 0000093 DisjointWith TEDDY 0000073.
TEDDY 0000093 DisjointWith TEDDY 0000071.
TEDDY 0000093 DisjointWith TEDDY 0000044.
TEDDY 0000093 DisjointWith TEDDY 0000043.
TEDDY 0000093 DisjointWith TEDDY 0000038.
TEDDY 0000093 DisjointWith TEDDY 0000031.
TEDDY 0000093 DisjointWith TEDDY 0000029.
TEDDY 0000093 DisjointWith TEDDY 0000028.
TEDDY 0000093 DisjointWith TEDDY 0000027.
TEDDY 0000093 DisjointWith TEDDY 0000023.
TEDDY 0000093 DisjointWith TEDDY 0000022.
TEDDY 0000093 DisjointWith TEDDY 0000020.
TEDDY 0000093 DisjointWith TEDDY 0000017.
TEDDY 0000093 DisjointWith TEDDY 0000013.
TEDDY 0000093 DisjointWith TEDDY 0000010.
TEDDY 0000093 DisjointWith TEDDY 0000007.
TEDDY 0000093 DisjointWith TEDDY 0000006.
TEDDY 0000094 is Class.
TEDDY 0000094 DisjointWith TEDDY 0000163.
TEDDY 0000094 DisjointWith TEDDY 0000131.
TEDDY 0000094 DisjointWith TEDDY 0000124.
TEDDY 0000094 DisjointWith TEDDY 0000123.
TEDDY 0000094 DisjointWith TEDDY 0000118.
TEDDY 0000094 DisjointWith TEDDY 0000117.
TEDDY 0000094 DisjointWith TEDDY 0000073.
TEDDY 0000094 DisjointWith TEDDY 0000071.
TEDDY 0000094 DisjointWith TEDDY 0000044.
TEDDY 0000094 DisjointWith TEDDY 0000043.
TEDDY 0000094 DisjointWith TEDDY 0000038.
TEDDY 0000094 DisjointWith TEDDY 0000031.
TEDDY 0000094 DisjointWith TEDDY 0000029.
TEDDY 0000094 DisjointWith TEDDY 0000028.
TEDDY 0000094 DisjointWith TEDDY 0000027.
TEDDY 0000094 DisjointWith TEDDY 0000023.
TEDDY 0000094 DisjointWith TEDDY 0000022.
TEDDY 0000094 DisjointWith TEDDY 0000020.
TEDDY 0000094 DisjointWith TEDDY 0000017.
TEDDY 0000094 DisjointWith TEDDY 0000013.
TEDDY 0000094 DisjointWith TEDDY 0000010.
TEDDY 0000094 DisjointWith TEDDY 0000007.
TEDDY 0000094 DisjointWith TEDDY 0000006.
TEDDY 0000095 is Class.
TEDDY 0000095 DisjointWith TEDDY 0000163.
TEDDY 0000095 DisjointWith TEDDY 0000131.
TEDDY 0000095 DisjointWith TEDDY 0000124.
TEDDY 0000095 DisjointWith TEDDY 0000123.
TEDDY 0000095 DisjointWith TEDDY 0000118.
TEDDY 0000095 DisjointWith TEDDY 0000117.
TEDDY 0000095 DisjointWith TEDDY 0000073.
TEDDY 0000095 DisjointWith TEDDY 0000071.
TEDDY 0000095 DisjointWith TEDDY 0000044.
TEDDY 0000095 DisjointWith TEDDY 0000043.
TEDDY 0000095 DisjointWith TEDDY 0000038.
TEDDY 0000095 DisjointWith TEDDY 0000031.
TEDDY 0000095 DisjointWith TEDDY 0000029.
TEDDY 0000095 DisjointWith TEDDY 0000028.
TEDDY 0000095 DisjointWith TEDDY 0000027.
TEDDY 0000095 DisjointWith TEDDY 0000023.
TEDDY 0000095 DisjointWith TEDDY 0000022.
TEDDY 0000095 DisjointWith TEDDY 0000020.
TEDDY 0000095 DisjointWith TEDDY 0000017.
TEDDY 0000095 DisjointWith TEDDY 0000013.
TEDDY 0000095 DisjointWith TEDDY 0000010.
TEDDY 0000095 DisjointWith TEDDY 0000007.
TEDDY 0000095 DisjointWith TEDDY 0000006.
TEDDY 0000096 is Class.
TEDDY 0000096 DisjointWith TEDDY 0000163.
TEDDY 0000096 DisjointWith TEDDY 0000131.
TEDDY 0000096 DisjointWith TEDDY 0000124.
TEDDY 0000096 DisjointWith TEDDY 0000123.
TEDDY 0000096 DisjointWith TEDDY 0000118.
TEDDY 0000096 DisjointWith TEDDY 0000117.
TEDDY 0000096 DisjointWith TEDDY 0000073.
TEDDY 0000096 DisjointWith TEDDY 0000071.
TEDDY 0000096 DisjointWith TEDDY 0000044.
TEDDY 0000096 DisjointWith TEDDY 0000043.
TEDDY 0000096 DisjointWith TEDDY 0000038.
TEDDY 0000096 DisjointWith TEDDY 0000031.
TEDDY 0000096 DisjointWith TEDDY 0000029.
TEDDY 0000096 DisjointWith TEDDY 0000028.
TEDDY 0000096 DisjointWith TEDDY 0000027.
TEDDY 0000096 DisjointWith TEDDY 0000023.
TEDDY 0000096 DisjointWith TEDDY 0000022.
TEDDY 0000096 DisjointWith TEDDY 0000020.
TEDDY 0000096 DisjointWith TEDDY 0000017.
TEDDY 0000096 DisjointWith TEDDY 0000013.
TEDDY 0000096 DisjointWith TEDDY 0000010.
TEDDY 0000096 DisjointWith TEDDY 0000007.
TEDDY 0000096 DisjointWith TEDDY 0000006.
TEDDY 0000097 is Class.
TEDDY 0000097 DisjointWith TEDDY 0000163.
TEDDY 0000097 DisjointWith TEDDY 0000124.
TEDDY 0000097 DisjointWith TEDDY 0000123.
TEDDY 0000097 DisjointWith TEDDY 0000073.
TEDDY 0000097 DisjointWith TEDDY 0000071.
