www.w3.org/2000/01/-schema# is AnnotationProperty.
string is Datatype.
06N40Z is Class.
www.w3.org/2000/01/-schema# is Annotations.
Thing is www.w3.org/2002/07/#.
LION 0069132 SubClassOf LION 0022275,.
LION 0069132 SubClassOf LION 0071774.
LION 0069133 is Class.
LION 0069133 SubClassOf LION 0022265,.
LION 0069133 SubClassOf LION 0071775.
LION 0069134 is Class.
LION 0069134 SubClassOf LION 0022265.
LION 0069135 is Class.
LION 0069135 SubClassOf LION 0022265.
LION 0069136 is Class.
LION 0069136 SubClassOf LION 0022265.
LION 0069137 is Class.
LION 0069137 SubClassOf LION 0022265.
LION 0069138 is Class.
LION 0069138 SubClassOf LION 0022265.
LION 0069139 is Class.
LION 0069139 SubClassOf LION 0022265.
LION 0069140 is Class.
LION 0069140 SubClassOf LION 0022265.
LION 0069141 is Class.
LION 0069141 SubClassOf LION 0022265.
LION 0069142 is Class.
LION 0069142 SubClassOf LION 0022265.
LION 0069143 is Class.
LION 0069143 SubClassOf LION 0022265.
LION 0069144 is Class.
LION 0069144 SubClassOf LION 0022265.
LION 0069146 is Class.
LION 0069146 SubClassOf LION 0022266.
LION 0069149 is Class.
LION 0069149 SubClassOf LION 0022269.
LION 0069225 is Class.
LION 0069225 SubClassOf LION 0022275.
LION 0069305 is Class.
LION 0069305 SubClassOf LION 0022266.
LION 0069308 is Class.
LION 0069308 SubClassOf LION 0022269.
LION 0069321 is Class.
LION 0069321 SubClassOf LION 0022275.
LION 0069425 is Class.
LION 0069425 SubClassOf LION 0022266.
LION 0069428 is Class.
LION 0069428 SubClassOf LION 0022269.
LION 0069430 is Class.
LION 0069430 SubClassOf LION 0071745.
LION 0069497 is Class.
LION 0069497 SubClassOf LION 0071775.
LION 0069529 is Class.
LION 0069529 SubClassOf LION 0022275.
LION 0069678 is Class.
LION 0069678 SubClassOf LION 0022266.
LION 0069692 is Class.
LION 0069692 SubClassOf LION 0022269.
LION 0069693 is Class.
LION 0069693 SubClassOf LION 0071745.
LION 0069709 is Class.
LION 0069709 SubClassOf LION 0071775.
LION 0069754 is Class.
LION 0069754 SubClassOf LION 0022275.
LION 0069820 is Class.
LION 0069820 SubClassOf LION 0022266.
LION 0069823 is Class.
LION 0069823 SubClassOf LION 0022269,.
LION 0069823 SubClassOf LION 0071745.
LION 0069843 is Class.
LION 0069843 SubClassOf LION 0071775.
LION 0069853 is Class.
LION 0069853 SubClassOf LION 0022275.
LION 0069942 is Class.
LION 0069942 SubClassOf LION 0022266.
LION 0069954 is Class.
LION 0069954 SubClassOf LION 0071745.
LION 0069970 is Class.
LION 0069970 SubClassOf LION 0022269.
LION 0069976 is Class.
LION 0069976 SubClassOf LION 0071775.
LION 0070004 is Class.
LION 0070004 SubClassOf LION 0022275.
LION 0070022 is Class.
LION 0070022 SubClassOf LION 0022266.
LION 0070023 is Class.
LION 0070023 SubClassOf LION 0071745.
LION 0070030 is Class.
LION 0070030 SubClassOf LION 0022269.
LION 0070055 is Class.
LION 0070055 SubClassOf LION 0071775.
LION 0070068 is Class.
LION 0070068 SubClassOf LION 0022275.
LION 0070150 is Class.
LION 0070150 SubClassOf LION 0022266.
LION 0070151 is Class.
LION 0070151 SubClassOf LION 0022266.
LION 0070171 is Class.
LION 0070171 SubClassOf LION 0022266.
LION 0070172 is Class.
LION 0070172 SubClassOf LION 0022266,.
LION 0070172 SubClassOf LION 0022269,.
LION 0070172 SubClassOf LION 0071770.
LION 0070173 is Class.
LION 0070173 SubClassOf LION 0022266.
LION 0070188 is Class.
LION 0070188 SubClassOf LION 0022266.
LION 0070189 is Class.
LION 0070189 SubClassOf LION 0022266.
LION 0070203 is Class.
LION 0070203 SubClassOf LION 0022266.
LION 0070204 is Class.
LION 0070204 SubClassOf LION 0022266.
LION 0070205 is Class.
LION 0070205 SubClassOf LION 0022266.
LION 0070224 is Class.
LION 0070224 SubClassOf LION 0022266.
LION 0070225 is Class.
LION 0070225 SubClassOf LION 0022266.
LION 0070226 is Class.
LION 0070226 SubClassOf LION 0022266.
LION 0070227 is Class.
LION 0070227 SubClassOf LION 0022266.
LION 0070228 is Class.
LION 0070228 SubClassOf LION 0022266.
LION 0070229 is Class.
LION 0070229 SubClassOf LION 0022266.
LION 0070230 is Class.
LION 0070230 SubClassOf LION 0022266,.
LION 0070230 SubClassOf LION 0022275,.
LION 0070230 SubClassOf LION 0071805.
LION 0070231 is Class.
LION 0070231 SubClassOf LION 0022266.
LION 0070232 is Class.
LION 0070232 SubClassOf LION 0022266.
LION 0070249 is Class.
LION 0070249 SubClassOf LION 0022266.
LION 0070250 is Class.
LION 0070250 SubClassOf LION 0022266.
LION 0070266 is Class.
LION 0070266 SubClassOf LION 0022266.
LION 0070267 is Class.
LION 0070267 SubClassOf LION 0022266.
LION 0070268 is Class.
LION 0070268 SubClassOf LION 0022266.
LION 0070269 is Class.
LION 0070269 SubClassOf LION 0022266.
LION 0070270 is Class.
LION 0070270 SubClassOf LION 0022266.
LION 0070271 is Class.
LION 0070271 SubClassOf LION 0022266.
LION 0070272 is Class.
LION 0070272 SubClassOf LION 0022266.
LION 0070281 is Class.
LION 0070281 SubClassOf LION 0022266.
LION 0070284 is Class.
LION 0070284 SubClassOf LION 0022269.
LION 0070297 is Class.
LION 0070297 SubClassOf LION 0022267,.
LION 0070297 SubClassOf LION 0022275,.
LION 0070297 SubClassOf LION 0071806.
LION 0070343 is Class.
LION 0070343 SubClassOf LION 0022269.
LION 0070370 is Class.
LION 0070370 SubClassOf LION 0022268,.
LION 0070370 SubClassOf LION 0022275,.
LION 0070370 SubClassOf LION 0071807.
LION 0070433 is Class.
LION 0070433 SubClassOf LION 0022269.
LION 0070434 is Class.
LION 0070434 SubClassOf LION 0022269.
LION 0070435 is Class.
LION 0070435 SubClassOf LION 0022269,.
LION 0070435 SubClassOf LION 0071775.
LION 0070436 is Class.
LION 0070436 SubClassOf LION 0022269.
LION 0070467 is Class.
LION 0070467 SubClassOf LION 0022269.
LION 0070468 is Class.
LION 0070468 SubClassOf LION 0022269.
LION 0070469 is Class.
LION 0070469 SubClassOf LION 0022269.
LION 0070470 is Class.
LION 0070470 SubClassOf LION 0022269.
LION 0070471 is Class.
LION 0070471 SubClassOf LION 0022269.
LION 0070498 is Class.
LION 0070498 SubClassOf LION 0022269.
LION 0070499 is Class.
LION 0070499 SubClassOf LION 0022269.
LION 0070500 is Class.
LION 0070500 SubClassOf LION 0022269.
LION 0070501 is Class.
LION 0070501 SubClassOf LION 0022269.
LION 0070521 is Class.
LION 0070521 SubClassOf LION 0022269,.
LION 0070521 SubClassOf LION 0022275,.
LION 0070521 SubClassOf LION 0071808.
LION 0070522 is Class.
LION 0070522 SubClassOf LION 0022269.
LION 0070523 is Class.
LION 0070523 SubClassOf LION 0022269.
LION 0070541 is Class.
LION 0070541 SubClassOf LION 0022269.
LION 0070542 is Class.
LION 0070542 SubClassOf LION 0022269.
LION 0070543 is Class.
LION 0070543 SubClassOf LION 0022269.
LION 0070564 is Class.
LION 0070564 SubClassOf LION 0022269.
LION 0070565 is Class.
LION 0070565 SubClassOf LION 0022269.
LION 0070566 is Class.
LION 0070566 SubClassOf LION 0022269.
LION 0070567 is Class.
LION 0070567 SubClassOf LION 0022269.
LION 0070568 is Class.
LION 0070568 SubClassOf LION 0022269.
LION 0070569 is Class.
LION 0070569 SubClassOf LION 0022269.
LION 0070570 is Class.
LION 0070570 SubClassOf LION 0022269.
LION 0070571 is Class.
LION 0070571 SubClassOf LION 0071775.
LION 0070620 is Class.
LION 0070620 SubClassOf LION 0022270,.
LION 0070620 SubClassOf LION 0022275,.
LION 0070620 SubClassOf LION 0071809.
LION 0070621 is Class.
LION 0070621 SubClassOf LION 0022270,.
LION 0070621 SubClassOf LION 0022276,.
LION 0070621 SubClassOf LION 0071810.
LION 0070657 is Class.
LION 0070657 SubClassOf LION 0022271,.
LION 0070657 SubClassOf LION 0022275,.
LION 0070657 SubClassOf LION 0071810.
LION 0070721 is Class.
LION 0070721 SubClassOf LION 0022275.
LION 0070759 is Class.
LION 0070759 SubClassOf LION 0022275.
LION 0070834 is Class.
LION 0070834 SubClassOf LION 0022275.
LION 0070962 is Class.
LION 0070962 SubClassOf LION 0022275.
LION 0071022 is Class.
LION 0071022 SubClassOf LION 0022275.
LION 0071075 is Class.
LION 0071075 SubClassOf LION 0022275.
LION 0071092 is Class.
LION 0071092 SubClassOf LION 0022275.
LION 0071108 is Class.
LION 0071108 SubClassOf LION 0001369,.
LION 0071108 SubClassOf LION 0022272,.
LION 0071108 SubClassOf LION 0022275.
LION 0071111 is Class.
LION 0071111 SubClassOf LION 0022272,.
LION 0071111 SubClassOf LION 0022278,.
LION 0071111 SubClassOf LION 0071998.
LION 0071112 is Class.
LION 0071112 SubClassOf LION 0022272,.
LION 0071112 SubClassOf LION 0022279,.
LION 0071112 SubClassOf LION 0071999.
LION 0071156 is Class.
LION 0071156 SubClassOf LION 0001368,.
LION 0071156 SubClassOf LION 0022273,.
LION 0071156 SubClassOf LION 0022275.
LION 0071198 is Class.
LION 0071198 SubClassOf LION 0022274,.
LION 0071198 SubClassOf LION 0022275,.
LION 0071198 SubClassOf LION 0071997.
LION 0071220 is Class.
LION 0071220 SubClassOf LION 0022275,.
LION 0071220 SubClassOf LION 0071998.
LION 0071228 is Class.
LION 0071228 SubClassOf LION 0022275,.
LION 0071228 SubClassOf LION 0022276,.
LION 0071228 SubClassOf LION 0071999.
LION 0071229 is Class.
LION 0071229 SubClassOf LION 0022275,.
LION 0071229 SubClassOf LION 0022277,.
LION 0071229 SubClassOf LION 0072000.
LION 0071230 is Class.
LION 0071230 SubClassOf LION 0022275,.
LION 0071230 SubClassOf LION 0022278,.
LION 0071230 SubClassOf LION 0072001.
LION 0071231 is Class.
LION 0071231 SubClassOf LION 0022275,.
LION 0071231 SubClassOf LION 0022279,.
LION 0071231 SubClassOf LION 0072002.
LION 0071232 is Class.
LION 0071232 SubClassOf LION 0022275.
LION 0071233 is Class.
LION 0071233 SubClassOf LION 0022275.
LION 0071234 is Class.
LION 0071234 SubClassOf LION 0022275.
LION 0071235 is Class.
LION 0071235 SubClassOf LION 0022275.
LION 0071236 is Class.
LION 0071236 SubClassOf LION 0022275.
LION 0071237 is Class.
LION 0071237 SubClassOf LION 0022275.
LION 0071238 is Class.
LION 0071238 SubClassOf LION 0022275.
LION 0071239 is Class.
LION 0071239 SubClassOf LION 0022275.
LION 0071248 is Class.
LION 0071248 SubClassOf LION 0022276,.
LION 0071248 SubClassOf LION 0022279,.
LION 0071248 SubClassOf LION 0072003.
LION 0071357 is Class.
LION 0071357 SubClassOf LION 0022278,.
LION 0071357 SubClassOf LION 0022279,.
LION 0071357 SubClassOf LION 0072006.
LION 0071438 is Class.
LION 0071438 SubClassOf LION 0072022.
LION 0071585 is Class.
LION 0071585 SubClassOf LION 0000039.
LION 0071590 is Class.
LION 0071596 is Class.
LION 0071605 is Class.
LION 0071605 SubClassOf LION 0000039.
LION 0071622 is Class.
LION 0071622 SubClassOf LION 0000039.
LION 0071712 is Class.
LION 0071712 SubClassOf LION 0000039.
LION 0071745 is Class.
LION 0071745 SubClassOf LION 0000039.
LION 0071769 is Class.
LION 0071770 is Class.
LION 0071771 is Class.
LION 0071772 is Class.
LION 0071773 is Class.
LION 0071774 is Class.
LION 0071775 is Class.
LION 0071775 SubClassOf LION 0000039.
LION 0071805 is Class.
LION 0071806 is Class.
LION 0071807 is Class.
LION 0071808 is Class.
LION 0071809 is Class.
LION 0071810 is Class.
LION 0071997 is Class.
LION 0071998 is Class.
LION 0071999 is Class.
LION 0072000 is Class.
LION 0072001 is Class.
LION 0072002 is Class.
LION 0072003 is Class.
LION 0072006 is Class.
LION 0072022 is Class.
LION 0072022 SubClassOf LION 0000039.
LION 0072104 is Class.
LION 0072104 SubClassOf LION 0077952.
LION 0072106 is Class.
LION 0072106 SubClassOf LION 0022230.
LION 0072107 is Class.
LION 0072107 SubClassOf LION 0077955.
LION 0072129 is Class.
LION 0072129 SubClassOf LION 0077956.
LION 0072132 is Class.
LION 0072132 SubClassOf LION 0022241.
LION 0072134 is Class.
LION 0072134 SubClassOf LION 0022245.
LION 0072138 is Class.
LION 0072138 SubClassOf LION 0022262.
LION 0072139 is Class.
LION 0072139 SubClassOf LION 0022263.
LION 0072172 is Class.
LION 0072172 SubClassOf LION 0022265.
LION 0072173 is Class.
LION 0072173 SubClassOf LION 0022266.
LION 0072176 is Class.
LION 0072176 SubClassOf LION 0022269.
LION 0072182 is Class.
LION 0072182 SubClassOf LION 0022275.
LION 0072215 is Class.
LION 0072215 SubClassOf LION 0014721,.
LION 0072215 SubClassOf LION 0022230.
LION 0072216 is Class.
LION 0072216 SubClassOf LION 0077955.
LION 0072217 is Class.
LION 0072217 SubClassOf LION 0077956.
LION 0072220 is Class.
LION 0072220 SubClassOf LION 0014725,.
LION 0072220 SubClassOf LION 0022223,.
LION 0072220 SubClassOf LION 0022236.
LION 0072225 is Class.
LION 0072225 SubClassOf LION 0000262,.
LION 0072225 SubClassOf LION 0022223,.
LION 0072225 SubClassOf LION 0022241.
LION 0072227 is Class.
LION 0072227 SubClassOf LION 0022245.
LION 0072228 is Class.
LION 0072228 SubClassOf LION 0014727,.
LION 0072228 SubClassOf LION 0022223,.
LION 0072228 SubClassOf LION 0022247.
LION 0072236 is Class.
LION 0072236 SubClassOf LION 0022262.
LION 0072237 is Class.
LION 0072237 SubClassOf LION 0022263.
LION 0072239 is Class.
LION 0072239 SubClassOf LION 0014729,.
LION 0072239 SubClassOf LION 0022223,.
LION 0072239 SubClassOf LION 0022265.
LION 0072247 is Class.
LION 0072247 SubClassOf LION 0022266.
LION 0072250 is Class.
LION 0072250 SubClassOf LION 0022269.
LION 0072382 is Class.
LION 0072382 SubClassOf LION 0000474,.
LION 0072382 SubClassOf LION 0022223,.
LION 0072382 SubClassOf LION 0022275.
LION 0072383 is Class.
LION 0072383 SubClassOf LION 0000509,.
LION 0072383 SubClassOf LION 0022223,.
LION 0072383 SubClassOf LION 0022276.
LION 0072457 is Class.
LION 0072457 SubClassOf LION 0014721.
LION 0072458 is Class.
LION 0072458 SubClassOf LION 0077955.
LION 0072459 is Class.
LION 0072459 SubClassOf LION 0022230,.
LION 0072459 SubClassOf LION 0077956.
LION 0072463 is Class.
LION 0072463 SubClassOf LION 0022241.
LION 0072465 is Class.
LION 0072465 SubClassOf LION 0022245.
LION 0072468 is Class.
LION 0072468 SubClassOf LION 0022262.
LION 0072469 is Class.
LION 0072469 SubClassOf LION 0022263.
LION 0072471 is Class.
LION 0072471 SubClassOf LION 0022265.
LION 0072472 is Class.
LION 0072472 SubClassOf LION 0022266.
LION 0072475 is Class.
LION 0072475 SubClassOf LION 0022269.
LION 0072481 is Class.
LION 0072481 SubClassOf LION 0022275.
LION 0072488 is Class.
LION 0072488 SubClassOf LION 0077956.
LION 0072489 is Class.
LION 0072489 SubClassOf LION 0022230.
LION 0072505 is Class.
LION 0072505 SubClassOf LION 0022241.
LION 0072541 is Class.
LION 0072541 SubClassOf LION 0022245.
LION 0072580 is Class.
LION 0072580 SubClassOf LION 0022262.
LION 0072606 is Class.
LION 0072606 SubClassOf LION 0022263.
LION 0072608 is Class.
LION 0072608 SubClassOf LION 0022265.
LION 0072646 is Class.
LION 0072646 SubClassOf LION 0022266.
LION 0072649 is Class.
LION 0072649 SubClassOf LION 0022269.
LION 0072688 is Class.
LION 0072688 SubClassOf LION 0022275.
LION 0072702 is Class.
LION 0072702 SubClassOf LION 0022230.
LION 0072712 is Class.
LION 0072712 SubClassOf LION 0022241.
LION 0072714 is Class.
LION 0072714 SubClassOf LION 0022245.
LION 0072723 is Class.
LION 0072723 SubClassOf LION 0022262.
LION 0072724 is Class.
LION 0072724 SubClassOf LION 0022263.
LION 0072726 is Class.
LION 0072726 SubClassOf LION 0022265.
LION 0072734 is Class.
LION 0072734 SubClassOf LION 0022266.
LION 0072737 is Class.
LION 0072737 SubClassOf LION 0022269.
LION 0072900 is Class.
LION 0072900 SubClassOf LION 0000532,.
LION 0072900 SubClassOf LION 0022229,.
LION 0072900 SubClassOf LION 0022275.
LION 0072936 is Class.
LION 0072936 SubClassOf LION 0078135.
LION 0072941 is Class.
LION 0072941 SubClassOf LION 0022230.
LION 0072942 is Class.
LION 0072942 SubClassOf LION 0022230.
LION 0072943 is Class.
LION 0072943 SubClassOf LION 0022230.
LION 0072944 is Class.
LION 0072944 SubClassOf LION 0022230.
LION 0072945 is Class.
LION 0072945 SubClassOf LION 0022230.
LION 0072946 is Class.
LION 0072946 SubClassOf LION 0022230.
LION 0072947 is Class.
LION 0072947 SubClassOf LION 0022230.
LION 0072948 is Class.
LION 0072948 SubClassOf LION 0022230.
LION 0072949 is Class.
LION 0072949 SubClassOf LION 0022230.
LION 0072950 is Class.
LION 0072950 SubClassOf LION 0022230.
LION 0072951 is Class.
LION 0072951 SubClassOf LION 0022230,.
LION 0072951 SubClassOf LION 0022241.
LION 0072952 is Class.
LION 0072952 SubClassOf LION 0022230.
LION 0072953 is Class.
LION 0072953 SubClassOf LION 0022230,.
LION 0072953 SubClassOf LION 0022245.
LION 0072954 is Class.
LION 0072954 SubClassOf LION 0022230.
LION 0072955 is Class.
LION 0072955 SubClassOf LION 0022230.
LION 0072956 is Class.
LION 0072956 SubClassOf LION 0022230.
LION 0072957 is Class.
LION 0072957 SubClassOf LION 0022230.
LION 0072958 is Class.
LION 0072958 SubClassOf LION 0022230.
LION 0072959 is Class.
LION 0072959 SubClassOf LION 0022230.
LION 0072960 is Class.
LION 0072960 SubClassOf LION 0022230.
LION 0072961 is Class.
LION 0072961 SubClassOf LION 0022230.
LION 0072962 is Class.
LION 0072962 SubClassOf LION 0022230,.
LION 0072962 SubClassOf LION 0022262.
LION 0072963 is Class.
LION 0072963 SubClassOf LION 0022230,.
LION 0072963 SubClassOf LION 0022263.
LION 0072964 is Class.
LION 0072964 SubClassOf LION 0022230.
LION 0072965 is Class.
LION 0072965 SubClassOf LION 0022230,.
LION 0072965 SubClassOf LION 0022265.
LION 0072966 is Class.
LION 0072966 SubClassOf LION 0022230.
LION 0072967 is Class.
LION 0072967 SubClassOf LION 0022230.
LION 0072968 is Class.
LION 0072968 SubClassOf LION 0022230.
LION 0072969 is Class.
LION 0072969 SubClassOf LION 0022230.
LION 0072970 is Class.
LION 0072970 SubClassOf LION 0022230.
LION 0072976 is Class.
LION 0072976 SubClassOf LION 0022230.
LION 0072977 is Class.
LION 0072977 SubClassOf LION 0022230.
LION 0072978 is Class.
LION 0072978 SubClassOf LION 0022230,.
LION 0072978 SubClassOf LION 0022266.
LION 0072979 is Class.
LION 0072979 SubClassOf LION 0022230.
LION 0072980 is Class.
LION 0072980 SubClassOf LION 0022230.
LION 0072981 is Class.
LION 0072981 SubClassOf LION 0022230,.
LION 0072981 SubClassOf LION 0022269.
LION 0072982 is Class.
LION 0072982 SubClassOf LION 0022230.
LION 0073017 is Class.
LION 0073017 SubClassOf LION 0022230.
LION 0073018 is Class.
LION 0073018 SubClassOf LION 0022230.
LION 0073019 is Class.
LION 0073019 SubClassOf LION 0022230.
LION 0073020 is Class.
LION 0073020 SubClassOf LION 0022230.
LION 0073021 is Class.
LION 0073021 SubClassOf LION 0022230.
LION 0073022 is Class.
LION 0073022 SubClassOf LION 0022230.
LION 0073023 is Class.
LION 0073023 SubClassOf LION 0022230.
LION 0073058 is Class.
LION 0073058 SubClassOf LION 0022230.
LION 0073059 is Class.
LION 0073059 SubClassOf LION 0022230.
LION 0073060 is Class.
LION 0073060 SubClassOf LION 0022230.
LION 0073061 is Class.
LION 0073061 SubClassOf LION 0022230.
LION 0073062 is Class.
LION 0073062 SubClassOf LION 0000531,.
LION 0073062 SubClassOf LION 0022230,.
LION 0073062 SubClassOf LION 0022275.
LION 0073063 is Class.
LION 0073063 SubClassOf LION 0022230.
LION 0073090 is Class.
LION 0073090 SubClassOf LION 0022230.
LION 0073091 is Class.
LION 0073091 SubClassOf LION 0022230.
LION 0073092 is Class.
LION 0073092 SubClassOf LION 0022230.
LION 0073093 is Class.
LION 0073093 SubClassOf LION 0022230.
LION 0073094 is Class.
LION 0073094 SubClassOf LION 0022230.
LION 0073095 is Class.
LION 0073095 SubClassOf LION 0022230,.
LION 0073095 SubClassOf LION 0078135.
LION 0073096 is Class.
LION 0073096 SubClassOf LION 0022230.
LION 0073125 is Class.
LION 0073125 SubClassOf LION 0022230.
LION 0073126 is Class.
LION 0073126 SubClassOf LION 0022230.
LION 0073127 is Class.
LION 0073127 SubClassOf LION 0022230.
LION 0073128 is Class.
LION 0073128 SubClassOf LION 0022230.
LION 0073132 is Class.
LION 0073132 SubClassOf LION 0022241.
LION 0073160 is Class.
LION 0073160 SubClassOf LION 0022245.
LION 0073163 is Class.
LION 0073163 SubClassOf LION 0022262.
LION 0073164 is Class.
LION 0073164 SubClassOf LION 0022263.
LION 0073166 is Class.
LION 0073166 SubClassOf LION 0022265.
LION 0073167 is Class.
LION 0073167 SubClassOf LION 0022266.
LION 0073170 is Class.
LION 0073170 SubClassOf LION 0022269.
LION 0073176 is Class.
LION 0073176 SubClassOf LION 0022275,.
