R(BFO_0000050,is,ObjectProperty)
R(<agi-pathway,is,Class)
R(psoriasis,,is,<agi-folder)
R(2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(secondary_metabolism,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(lipid_metabolism,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(catabolism,,is,<agi-folder)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(amino_acids_metabolism,,is,<agi-folder)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(gpcr_ligands_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,,is,<agi-folder)
R((under_review)_huntington_disease,_version_2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(tnf_receptor_superfamily/,is,agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R((under_review)_tgfb_activates_myofibroblasts,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(egf-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(insulin_receptors_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(amino_acids_metabolism,,is,<agi-folder)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(metabolic_cycles,,is,<agi-folder)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(g,,is,<agi-folder)
R(growth_hormones_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(chemokines_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(atopic_dermatitis,,is,<agi-folder)
R(2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(cornea_innervation,,is,<agi-folder)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(pdgf-pdgfr_ligands_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(ig-like_cell_adhesion_molecule_family_(cd_molecules),is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(beta-arrestin-mediated_receptors_signaling,,is,<agi-folder)
R(g,is,<agi-folder)
R(<agi-pathway,is,Class)
R(diabetes_mellitus_type_2,,is,<agi-folder)
R(2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tnf_receptor_superfamily_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(angpt1-tek_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukins_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(protein_modification_site,,is,<agi-folder)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(anabolism,,is,<agi-folder)
R(u,is,<agi-folder)
R(<agi-pathway,is,Class)
R(w,,is,<agi-folder)
R(wnt-frizzled_receptor_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_neuromuscular_disorders,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_neuromuscular_disorders,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(areg-ehfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(g,,is,<agi-folder)
R((under_review)_insulin_resistance,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_muscles_physiology,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R((under_review)_huntington_disease,_version_2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(animal,,is,<agi-folder)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(pectin_biosythesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(lectin-protein_tyrosine_phosphatase_receptor_expression_biomarkers,,is,<agi-folder)
R(p,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(peptide_gpcrs_ligands,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R(plant_hormone_biosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,,is,<agi-folder)
R(psoriasis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(g,,is,<agi-folder)
R(plant_hormone_biosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(fybronectin_type_iii_domain_containing/,is,agi-folder)
R(ig-like_cell_adhesion_molecule_family_(cd_molecules),is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(receptor_tyrosine_kinases_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(neurotrophins-ntrk1_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(thrombopoietin_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(peptide_gpcrs_ligands,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(hbegf-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(fgf_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R((under_review)_tgfb_activates_myofibroblasts,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(egfr_(erbb)_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(arrhythmogenic_right_ventricular_dysplasia,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(chemokines_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(ereg-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(w,is,<agi-folder)
R(<agi-pathway,is,Class)
R(corneal_inflammation,,is,<agi-folder)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,is,<agi-folder)
R(<agi-pathway,is,Class)
R(ulcerative_colitis,,is,<agi-folder)
R(2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_epithelial_to_mesenchymal_transition,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R(monocytes_activation,,is,<agi-folder)
R(hallmarks_of_cancer_(5),is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(tnf_receptor_superfamily_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R((under_review)_epithelial_to_mesenchymal_transition,is,<agi-folder)
R(<agi-pathway,is,Class)
R(osteoporosis,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(familial_mediterranean_fever,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,,is,<agi-folder)
R(btc-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,is,<agi-folder)
R(<agi-pathway,is,Class)
R(u,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(cd_molecules_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(hiv_type_1_infection,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(alpha_1-antitrypsin_deficiency,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,,is,<agi-folder)
R(bmp-receptors_kinases/serine/,is,agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(lipid_like_gpcrs_ligands,,is,<agi-folder)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(amino_acids_metabolism,,is,<agi-folder)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_fibroblast_differentiation,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(bacteria,,is,<agi-folder)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(cornea_innervation,,is,<agi-folder)
R(g,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(polycystic_kidney_disease,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R(melatonin_gpcrs,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(efferocytosis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,,is,<agi-folder)
R(vegf-kdr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R((under_review)_neuromuscular_disorders,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,,is,<agi-folder)
R(notch_receptors_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(j,,is,<agi-folder)
R(plant_hormone_biosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(fgf_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(1,,is,<agi-folder)
R(alzheimer's_disease,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(endometrial_cancer,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R(psoriasis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(amine_gpcrs_ligand,,is,<agi-folder)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(bacteria,,is,<agi-folder)
R(p,is,<agi-folder)
R(<agi-pathway,is,Class)
R(protein_modification_site,,is,<agi-folder)
R(u,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(cd72_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(receptor_tyrosine_kinases_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_huntington_disease,_version_2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(egf-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(pdgf-pdgfr_ligands_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(ereg-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(tnf_receptor_superfamily/,is,agi-folder)
R(<agi-pathway,is,Class)
R(f,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(plant_lipid_biosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R((under_review)_tgfb_activates_myofibroblasts,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(metabolic_cycles,,is,<agi-folder)
R(p,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_huntington_disease,_version_2,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(achondroplasia,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(angpt1-tek_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,,is,<agi-folder)
R(toll-like_receptors_(cd_molecules),is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(insulin_receptors_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(prolactin_receptor/,is,agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_epithelial_to_mesenchymal_transition,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,is,<agi-folder)
R(<agi-pathway,is,Class)
R(amine_gpcrs_ligand,,is,<agi-folder)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(areg-ehfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(w,,is,<agi-folder)
R(wiskott-aldrich_syndrome,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(hpv_infection_and_cancer,is,<agi-folder)
R(<agi-pathway,is,Class)
R(atherosclerosis,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,,is,<agi-folder)
R(btc-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukin_receptors/,is,agi-folder)
R(<agi-pathway,is,Class)
R(w,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(protein_modification_site,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(otitis_media,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(egf-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(o,is,<agi-folder)
R(<agi-pathway,is,Class)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(receptor_tyrosine_kinases_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(catabolism,,is,<agi-folder)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(g,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(beta-arrestin-mediated_smo/,is,agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(ras-raf-erk_canonical_cascades,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(g,,is,<agi-folder)
R(plant_hormone_biosynthesis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(amino_acids_metabolism,,is,<agi-folder)
R(l,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,,is,<agi-folder)
R(fgfr_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(secondary_metabolism,,is,<agi-folder)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,,is,<agi-folder)
R(egfr_(erbb)_family,is,<agi-folder)
R(<agi-pathway,is,Class)
R(r,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R(nrg-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(polycystic_ovary_syndrome,,is,<agi-folder)
R(1,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(v,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R((under_review)_fibrosis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(hbegf-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,,is,<agi-folder)
R(stress_response,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,,is,<agi-folder)
R(btc-egfr_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(f,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,,is,<agi-folder)
R(interleukin_receptors/,is,agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(integrins_receptors_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(diabetes_mellitus_type_2,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R((under_review)_covid19,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,,is,<agi-folder)
R(cd86_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(c,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,is,<agi-folder)
R(<agi-pathway,is,Class)
R(e,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(angpt1-tek_expression_biomarkers,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(psoriasis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,,is,<agi-folder)
R((under_review)_epithelial_to_mesenchymal_transition,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R((under_review)_fibrosis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(catabolism,,is,<agi-folder)
R(p,is,<agi-folder)
R(<agi-pathway,is,Class)
R(anabolism,,is,<agi-folder)
R(b,is,<agi-folder)
R(<agi-pathway,is,Class)
R(p,,is,<agi-folder)
R(psoriasis,is,<agi-folder)
R(<agi-pathway,is,Class)
R(l,,is,<agi-folder)
R(lipid_like_gpcrs_ligands,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
R(<agi-pathway,is,Class)
R(h,,is,<agi-folder)
R(hydroxy-carboxilic_acid_gpcrs,is,<agi-folder)
R(<agi-pathway,is,Class)
R(t,is,<agi-folder)
R(<agi-pathway,is,Class)
R(lipid_like_gpcrs_ligands,,is,<agi-folder)
R(p,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,,is,<agi-folder)
R(receptors_kinases/serine/,is,agi-folder)
R(<agi-pathway,is,Class)
R(g,,is,<agi-folder)
R(genetic_biomarkers,is,<agi-folder)
R(hereditary_syndromes_associated_with_breast_and/,is,agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(i,is,<agi-folder)
R(<agi-pathway,is,Class)
R(diseases_of_the_blood,,is,<agi-folder)
R(o,is,<agi-folder)
R(<agi-pathway,is,Class)
R(animal,,is,<agi-folder)
R(f,is,<agi-folder)
R(<agi-pathway,is,Class)
R(osteoarthritis,,is,<agi-folder)
R(3,is,<agi-folder)
R(<agi-pathway,is,Class)
R(a,is,<agi-folder)
R(<agi-pathway,is,Class)
R(m,,is,<agi-folder)
R((under_review)_muscles_physiology,is,<agi-folder)
R(<agi-pathway,is,Class)
R(n,is,<agi-folder)
R(<agi-pathway,is,Class)
R(d,is,<agi-folder)
R(<agi-pathway,is,Class)
R(s,is,<agi-folder)
